Customer_ID,Arrival_Time,Transaction_Type,Priority,Teller_ID,Teller_Specialization,Teller_Efficiency,Service_Time,Wait_Time,Queue_Length_At_Arrival
C01049,2025-12-01 08:57:00,Deposit,Regular,T01,General,0.95,5,21,2
C01050,2025-12-01 09:00:00,Loan Inquiry,Regular,T03,General,0.9,16,0,1
C01051,2025-12-01 09:03:00,Loan Inquiry,Regular,T03,General,0.9,16,13,2
C01052,2025-12-01 09:04:00,Deposit,Regular,T03,General,0.9,4,28,2
C01053,2025-12-01 09:08:00,Withdrawal,Regular,T05,General,0.92,5,0,2
C01054,2025-12-01 09:13:00,Deposit,Regular,T01,General,0.95,4,10,2
C01055,2025-12-01 09:20:00,New Account,Regular,T05,General,0.92,27,0,2
C01056,2025-12-01 09:21:00,New Account,Regular,T05,General,0.92,22,26,3
C01057,2025-12-01 09:25:00,Deposit,Regular,T01,General,0.95,6,2,3
C01058,2025-12-01 09:33:00,Withdrawal,Regular,T02,Accounts,0.85,5,0,2
C01059,2025-12-01 09:35:00,Deposit,Regular,T01,General,0.95,4,0,3
C01060,2025-12-01 09:39:00,Withdrawal,Regular,T03,General,0.9,3,0,1
C01061,2025-12-01 09:45:00,New Account,Regular,T01,General,0.95,24,0,1
C01062,2025-12-01 09:52:00,Deposit,Regular,T05,General,0.92,5,17,2
C01063,2025-12-01 09:56:00,Deposit,Senior,T01,General,0.95,5,13,2
C01064,2025-12-01 10:00:00,Withdrawal,Regular,T03,General,0.9,3,0,2
C01065,2025-12-01 10:06:00,New Account,Regular,T03,General,0.9,30,0,2
C01066,2025-12-01 10:11:00,Withdrawal,Regular,T05,General,0.92,5,3,3
C01067,2025-12-01 10:14:00,Withdrawal,Senior,T03,General,0.9,4,22,2
C01068,2025-12-01 10:17:00,Utility Payment,Regular,T03,General,0.9,7,23,2
C01069,2025-12-01 10:19:00,Deposit,VIP,T03,General,0.9,6,28,1
C01070,2025-12-01 10:21:00,Deposit,Regular,T04,Loans,0.8,6,0,1
C01071,2025-12-01 10:23:00,New Account,VIP,T02,Accounts,0.85,26,0,2
C01072,2025-12-01 10:27:00,Deposit,Regular,T03,General,0.9,4,26,2
C01073,2025-12-01 10:30:00,New Account,Regular,T02,Accounts,0.85,31,19,2
C01074,2025-12-01 10:31:00,Deposit,Regular,T03,General,0.9,7,26,2
C01075,2025-12-01 10:35:00,Withdrawal,Regular,T01,General,0.95,3,0,2
C01076,2025-12-01 10:39:00,Withdrawal,Regular,T05,General,0.92,5,0,2
C01077,2025-12-01 10:45:00,Withdrawal,Regular,T05,General,0.92,3,0,2
C01078,2025-12-01 10:47:00,Loan Inquiry,Regular,T03,General,0.9,28,17,3
C01079,2025-12-01 10:48:00,Withdrawal,VIP,T01,General,0.95,3,0,2
C01080,2025-12-01 10:49:00,Withdrawal,Regular,T03,General,0.9,4,43,3
C01081,2025-12-01 10:54:00,Deposit,Regular,T03,General,0.9,3,42,2
C01082,2025-12-01 10:56:00,Deposit,Regular,T03,General,0.9,4,43,2
C01083,2025-12-01 11:01:00,Withdrawal,VIP,T05,General,0.92,4,0,2
C01084,2025-12-01 11:02:00,Utility Payment,Regular,T03,General,0.9,7,41,3
C01085,2025-12-01 11:03:00,Deposit,Regular,T01,General,0.95,4,0,3
C01086,2025-12-01 11:05:00,Utility Payment,Regular,T03,General,0.9,6,45,3
C01087,2025-12-01 11:07:00,Deposit,VIP,T05,General,0.92,5,0,2
C01088,2025-12-01 11:11:00,Withdrawal,Regular,T03,General,0.9,3,45,3
C01089,2025-12-01 11:13:00,Deposit,Regular,T05,General,0.92,3,0,2
C01090,2025-12-01 11:15:00,Deposit,Regular,T05,General,0.92,4,1,3
C01091,2025-12-01 11:20:00,Deposit,Regular,T05,General,0.92,4,0,1
C01092,2025-12-01 11:25:00,Loan Inquiry,Regular,T05,General,0.92,15,0,1
C01093,2025-12-01 11:27:00,Deposit,Regular,T02,Accounts,0.85,6,0,2
C01094,2025-12-01 11:32:00,Withdrawal,Regular,T03,General,0.9,4,27,3
C01095,2025-12-01 11:38:00,New Account,Regular,T05,General,0.92,27,2,2
C01096,2025-12-01 11:40:00,Utility Payment,Regular,T03,General,0.9,8,23,2
C01097,2025-12-01 11:42:00,Withdrawal,Regular,T03,General,0.9,2,29,2
C01098,2025-12-01 11:45:00,Deposit,Regular,T05,General,0.92,4,22,2
C01099,2025-12-01 11:49:00,Deposit,Regular,T05,General,0.92,4,22,2
C01100,2025-12-01 11:52:00,Utility Payment,Regular,T03,General,0.9,8,21,2
C01101,2025-12-01 11:57:00,Withdrawal,Regular,T04,Loans,0.8,4,0,2
C01102,2025-12-01 12:00:00,Loan Inquiry,Regular,T04,Loans,0.8,21,1,3
C01103,2025-12-01 12:04:00,Withdrawal,Regular,T01,General,0.95,4,0,3
C01104,2025-12-01 12:05:00,Deposit,Regular,T05,General,0.92,4,10,4
C01105,2025-12-01 12:11:00,Withdrawal,Regular,T01,General,0.95,2,0,3
C01106,2025-12-01 12:13:00,Loan Inquiry,Regular,T05,General,0.92,26,6,3
C01107,2025-12-01 12:14:00,Withdrawal,Regular,T03,General,0.9,3,7,3
C01108,2025-12-01 12:17:00,Deposit,Regular,T02,Accounts,0.85,5,0,3
C01109,2025-12-01 12:23:00,Deposit,Regular,T04,Loans,0.8,5,0,2
C01110,2025-12-01 12:25:00,Deposit,Regular,T01,General,0.95,4,0,2
C01111,2025-12-01 12:27:00,Deposit,Regular,T03,General,0.9,4,0,3
C01112,2025-12-01 12:29:00,Withdrawal,Regular,T05,General,0.92,4,16,2
C01113,2025-12-01 12:30:00,Withdrawal,Regular,T03,General,0.9,4,1,2
C01114,2025-12-01 12:32:00,Deposit,Regular,T05,General,0.92,5,17,2
C01115,2025-12-01 12:34:00,Deposit,Regular,T03,General,0.9,6,1,2
C01116,2025-12-01 12:34:00,Deposit,Regular,T03,General,0.9,6,7,2
C01117,2025-12-01 12:36:00,Deposit,Regular,T05,General,0.92,4,18,2
C01118,2025-12-01 12:38:00,Loan Inquiry,Regular,T03,General,0.9,20,9,2
C01119,2025-12-01 12:41:00,Deposit,Senior,T03,General,0.9,6,26,2
C01120,2025-12-01 12:44:00,Loan Inquiry,Regular,T01,General,0.95,21,0,2
C01121,2025-12-01 12:45:00,Withdrawal,Regular,T01,General,0.95,3,20,3
C01122,2025-12-01 12:51:00,Withdrawal,Regular,T05,General,0.92,3,7,3
C01123,2025-12-01 12:53:00,Deposit,Regular,T05,General,0.92,5,8,3
C01124,2025-12-01 12:57:00,Utility Payment,Senior,T03,General,0.9,7,16,3
C01125,2025-12-01 12:59:00,Withdrawal,Regular,T01,General,0.95,5,9,3
C01126,2025-12-01 13:03:00,Deposit,VIP,T03,General,0.9,7,17,3
C01127,2025-12-01 13:05:00,Deposit,Senior,T01,General,0.95,5,8,3
C01128,2025-12-01 13:10:00,Deposit,Regular,T05,General,0.92,4,0,2
C01129,2025-12-01 13:14:00,Deposit,Senior,T03,General,0.9,6,13,2
C01130,2025-12-01 13:17:00,New Account,Regular,T01,General,0.95,29,1,2
C01131,2025-12-01 13:22:00,Utility Payment,Regular,T05,General,0.92,8,0,2
C01132,2025-12-01 13:32:00,Withdrawal,Regular,T01,General,0.95,3,15,2
C01133,2025-12-01 13:32:00,Withdrawal,Regular,T03,General,0.9,3,1,2
C01134,2025-12-01 13:35:00,Deposit,Regular,T05,General,0.92,5,0,2
C01135,2025-12-01 13:38:00,Utility Payment,Regular,T01,General,0.95,7,12,2
C01136,2025-12-01 13:39:00,Deposit,Regular,T01,General,0.95,4,18,2
C01137,2025-12-01 13:45:00,Deposit,Senior,T03,General,0.9,4,0,1
C01138,2025-12-01 13:49:00,Deposit,Senior,T03,General,0.9,4,0,1
C01139,2025-12-01 13:50:00,Deposit,Regular,T03,General,0.9,4,3,2
C01140,2025-12-01 13:53:00,Withdrawal,Regular,T05,General,0.92,4,0,2
C01141,2025-12-01 13:56:00,Withdrawal,Regular,T05,General,0.92,3,1,3
C01142,2025-12-01 13:59:00,Loan Inquiry,Regular,T05,General,0.92,16,1,2
C01143,2025-12-01 14:03:00,Deposit,Regular,T05,General,0.92,4,13,1
C01144,2025-12-01 14:07:00,Deposit,Regular,T01,General,0.95,5,0,1
C01145,2025-12-01 14:10:00,Deposit,Regular,T03,General,0.9,6,0,2
C01146,2025-12-01 14:15:00,Deposit,Regular,T05,General,0.92,4,5,2
C01147,2025-12-01 14:18:00,Deposit,Regular,T05,General,0.92,3,6,1
C01148,2025-12-01 14:20:00,Utility Payment,Regular,T03,General,0.9,6,0,1
C01149,2025-12-01 14:25:00,New Account,Regular,T03,General,0.9,34,1,2
C01150,2025-12-01 14:27:00,Deposit,Regular,T05,General,0.92,5,0,1
C01151,2025-12-01 14:27:00,Loan Inquiry,Regular,T05,General,0.92,13,5,2
C01152,2025-12-01 14:32:00,Loan Inquiry,Regular,T05,General,0.92,20,13,2
C01153,2025-12-01 14:33:00,Withdrawal,Regular,T01,General,0.95,4,0,2
C01154,2025-12-01 14:37:00,Withdrawal,Senior,T05,General,0.92,3,28,2
C01155,2025-12-01 14:39:00,Deposit,Regular,T01,General,0.95,5,0,2
C01156,2025-12-01 14:43:00,Withdrawal,Regular,T02,Accounts,0.85,6,0,3
C01157,2025-12-01 14:44:00,Withdrawal,Regular,T05,General,0.92,5,24,3
C01158,2025-12-01 14:47:00,Deposit,Regular,T05,General,0.92,5,26,3
C01159,2025-12-01 14:48:00,Loan Inquiry,Regular,T04,Loans,0.8,24,0,3
C01160,2025-12-01 14:49:00,Utility Payment,Regular,T01,General,0.95,8,0,3
C01161,2025-12-01 14:52:00,Withdrawal,Senior,T05,General,0.92,3,26,4
C01162,2025-12-01 14:52:00,Withdrawal,Regular,T01,General,0.95,5,5,4
C01163,2025-12-01 14:54:00,Deposit,Regular,T04,Loans,0.8,5,18,4
C01164,2025-12-01 14:55:00,Deposit,Regular,T01,General,0.95,6,7,4
C01165,2025-12-01 15:02:00,Deposit,Regular,T05,General,0.92,5,19,3
C01166,2025-12-01 15:06:00,Deposit,Regular,T05,General,0.92,4,20,3
C01167,2025-12-01 15:08:00,Deposit,Regular,T01,General,0.95,5,0,2
C01168,2025-12-01 15:11:00,Deposit,Regular,T03,General,0.9,4,0,3
C01169,2025-12-01 15:13:00,Withdrawal,Regular,T01,General,0.95,4,0,3
C01170,2025-12-01 15:18:00,Deposit,VIP,T05,General,0.92,5,12,1
C01171,2025-12-01 15:20:00,Deposit,Regular,T03,General,0.9,6,0,1
C01172,2025-12-01 15:21:00,Deposit,Regular,T01,General,0.95,4,0,2
C01173,2025-12-01 15:22:00,Withdrawal,Regular,T01,General,0.95,4,3,3
C01174,2025-12-01 15:22:00,Deposit,Regular,T03,General,0.9,4,4,3
C01175,2025-12-01 15:24:00,Utility Payment,Senior,T01,General,0.95,5,5,3
C01176,2025-12-01 15:27:00,New Account,Regular,T03,General,0.9,29,3,3
C01177,2025-12-01 15:29:00,Deposit,Regular,T03,General,0.9,4,30,3
C01178,2025-12-01 15:30:00,Deposit,Regular,T03,General,0.9,4,33,3
C01179,2025-12-01 15:32:00,Utility Payment,Regular,T03,General,0.9,8,35,3
C01180,2025-12-01 15:34:00,Withdrawal,Regular,T01,General,0.95,3,0,2
C01181,2025-12-01 15:37:00,Withdrawal,Regular,T01,General,0.95,4,0,1
C01182,2025-12-01 15:38:00,Deposit,Regular,T05,General,0.92,5,0,2
C01183,2025-12-01 15:42:00,Withdrawal,Senior,T03,General,0.9,4,33,2
C01184,2025-12-01 15:47:00,Deposit,Regular,T05,General,0.92,4,0,1
C01185,2025-12-01 15:54:00,Utility Payment,Regular,T05,General,0.92,5,0,1
C01186,2025-12-01 15:55:00,New Account,Regular,T02,Accounts,0.85,24,0,2
C01187,2025-12-01 15:59:00,Deposit,Regular,T02,Accounts,0.85,6,20,2
C01188,2025-12-01 16:02:00,Loan Inquiry,Regular,T03,General,0.9,18,17,2
C01189,2025-12-01 16:03:00,Withdrawal,Regular,T01,General,0.95,4,0,2
C01190,2025-12-01 16:07:00,Utility Payment,Regular,T05,General,0.92,7,0,2
C01191,2025-12-01 16:10:00,Withdrawal,Regular,T03,General,0.9,3,27,3
C01192,2025-12-01 16:11:00,Deposit,Regular,T05,General,0.92,5,3,3
C01193,2025-12-01 16:14:00,Utility Payment,Regular,T05,General,0.92,5,5,3
C01194,2025-12-01 16:17:00,Deposit,Regular,T01,General,0.95,5,0,3
C01195,2025-12-01 16:19:00,New Account,Regular,T05,General,0.92,29,5,4
C01196,2025-12-01 16:24:00,Deposit,Regular,T05,General,0.92,5,29,3
C01197,2025-12-01 16:27:00,Deposit,Regular,T01,General,0.95,4,0,2
C01198,2025-12-01 16:31:00,Utility Payment,Regular,T02,Accounts,0.85,7,0,2
C01199,2025-12-01 16:31:00,Utility Payment,Regular,T03,General,0.9,6,9,3
C01200,2025-12-01 16:35:00,Deposit,Regular,T05,General,0.92,4,23,3
C01201,2025-12-01 16:37:00,Deposit,Regular,T03,General,0.9,6,9,3
C01202,2025-12-01 16:39:00,Deposit,Senior,T03,General,0.9,6,13,2
C01203,2025-12-01 16:43:00,Deposit,Regular,T03,General,0.9,4,15,2
C01204,2025-12-01 16:45:00,Deposit,Regular,T05,General,0.92,4,17,2
C01205,2025-12-01 16:47:00,Deposit,Regular,T01,General,0.95,5,0,2
C01206,2025-12-01 16:50:00,Deposit,Regular,T03,General,0.9,6,12,3
C01207,2025-12-01 16:52:00,Deposit,Regular,T03,General,0.9,6,16,2
C01208,2025-12-01 16:54:00,Utility Payment,VIP,T05,General,0.92,7,12,2
C01209,2025-12-01 16:57:00,Loan Inquiry,Regular,T05,General,0.92,25,16,2
C01210,2025-12-01 16:59:00,Utility Payment,Regular,T01,General,0.95,7,0,2
C01211,2025-12-01 17:03:00,Withdrawal,Regular,T01,General,0.95,4,3,3
C01212,2025-12-01 17:06:00,Withdrawal,Regular,T03,General,0.9,3,8,3
C01213,2025-12-01 17:09:00,Utility Payment,Regular,T03,General,0.9,7,8,3
C01214,2025-12-01 17:14:00,Deposit,Regular,T05,General,0.92,4,24,2
C01215,2025-12-01 17:17:00,Withdrawal,Regular,T03,General,0.9,3,7,2
C01216,2025-12-01 17:18:00,Utility Payment,Regular,T05,General,0.92,7,24,2
C01217,2025-12-01 17:22:00,Deposit,Regular,T03,General,0.9,6,5,2
C01218,2025-12-01 17:26:00,Withdrawal,Senior,T03,General,0.9,3,7,2
C01219,2025-12-01 17:29:00,Withdrawal,VIP,T03,General,0.9,3,7,2
C01220,2025-12-01 17:30:00,Utility Payment,Regular,T03,General,0.9,7,9,2
C01221,2025-12-01 17:34:00,Deposit,Regular,T01,General,0.95,4,0,2
C01222,2025-12-01 17:36:00,Utility Payment,Regular,T03,General,0.9,7,10,3
C01223,2025-12-01 17:39:00,Withdrawal,Regular,T03,General,0.9,4,14,2
C01224,2025-12-01 17:42:00,Utility Payment,Regular,T01,General,0.95,4,0,2
C01225,2025-12-01 17:45:00,Deposit,Regular,T01,General,0.95,5,1,3
C01226,2025-12-01 17:48:00,Deposit,Regular,T04,Loans,0.8,6,0,3
C01227,2025-12-01 17:52:00,Loan Inquiry,Regular,T05,General,0.92,25,0,2
C01228,2025-12-01 17:55:00,Deposit,Regular,T03,General,0.9,6,2,2
C01229,2025-12-01 18:00:00,Withdrawal,Regular,T05,General,0.92,2,17,2
C01230,2025-12-01 18:05:00,Withdrawal,VIP,T03,General,0.9,2,0,1
C01231,2025-12-01 18:07:00,Loan Inquiry,Regular,T04,Loans,0.8,28,0,1
C01232,2025-12-01 18:08:00,Deposit,Regular,T01,General,0.95,4,0,2
C01233,2025-12-01 18:10:00,Utility Payment,Regular,T05,General,0.92,8,9,3
C01234,2025-12-01 18:15:00,Withdrawal,Regular,T04,Loans,0.8,5,20,2
C01235,2025-12-01 18:17:00,Deposit,Regular,T03,General,0.9,4,0,2
C01236,2025-12-01 18:20:00,Loan Inquiry,Regular,T01,General,0.95,18,0,3
C01237,2025-12-01 18:23:00,Withdrawal,Regular,T05,General,0.92,4,4,3
C01238,2025-12-01 18:26:00,Withdrawal,Regular,T05,General,0.92,3,5,3
C01239,2025-12-01 18:27:00,Deposit,Regular,T01,General,0.95,5,11,3
C01240,2025-12-01 18:30:00,Deposit,Regular,T05,General,0.92,5,4,3
C01241,2025-12-01 18:32:00,Withdrawal,Regular,T05,General,0.92,3,7,3
C01242,2025-12-01 18:33:00,Withdrawal,Regular,T03,General,0.9,3,0,3
C01243,2025-12-01 18:33:00,Deposit,Regular,T03,General,0.9,6,3,4
C01244,2025-12-01 18:36:00,Deposit,Regular,T01,General,0.95,4,7,4
C01245,2025-12-01 18:38:00,Deposit,Regular,T05,General,0.92,4,4,4
C01246,2025-12-01 18:41:00,Utility Payment,Regular,T03,General,0.9,8,1,3
C01247,2025-12-01 18:42:00,Deposit,Regular,T01,General,0.95,4,5,3
C01248,2025-12-01 18:42:00,Withdrawal,Regular,T05,General,0.92,4,4,3
C01249,2025-12-01 18:44:00,Deposit,Regular,T01,General,0.95,5,7,3
C01250,2025-12-01 18:46:00,Deposit,Regular,T05,General,0.92,5,4,3
C01251,2025-12-01 18:51:00,Withdrawal,Regular,T03,General,0.9,3,0,2
C01252,2025-12-01 18:52:00,Loan Inquiry,Regular,T03,General,0.9,21,2,3
C01253,2025-12-01 18:53:00,Loan Inquiry,Regular,T01,General,0.95,16,3,3
C01254,2025-12-01 18:59:00,Deposit,Regular,T05,General,0.92,7,0,2
C01255,2025-12-01 19:01:00,New Account,Regular,T01,General,0.95,27,11,3
C01256,2025-12-01 19:05:00,Withdrawal,Regular,T03,General,0.9,4,10,3
C01257,2025-12-01 19:06:00,Loan Inquiry,Regular,T04,Loans,0.8,18,0,2
C01258,2025-12-01 19:08:00,New Account,Senior,T01,General,0.95,25,31,3
C01259,2025-12-01 19:12:00,New Account,Regular,T03,General,0.9,27,7,3
C01260,2025-12-01 19:15:00,Deposit,VIP,T05,General,0.92,5,0,3
C01261,2025-12-01 19:16:00,Withdrawal,Senior,T01,General,0.95,4,48,4
C01262,2025-12-01 19:23:00,Deposit,Regular,T01,General,0.95,5,45,3
C01263,2025-12-01 19:26:00,Utility Payment,Regular,T03,General,0.9,7,20,2
C01264,2025-12-01 19:31:00,Utility Payment,Regular,T03,General,0.9,7,22,2
C01265,2025-12-01 19:33:00,Loan Inquiry,Regular,T05,General,0.92,27,0,2
C01266,2025-12-01 19:34:00,Deposit,Regular,T01,General,0.95,4,39,3
C01267,2025-12-01 19:39:00,Utility Payment,Regular,T02,Accounts,0.85,7,0,3
C01268,2025-12-01 19:41:00,Deposit,Regular,T02,Accounts,0.85,5,5,4
C01269,2025-12-01 19:42:00,Deposit,Regular,T05,General,0.92,4,18,4
C01270,2025-12-01 19:43:00,Deposit,Regular,T03,General,0.9,4,17,4
C01271,2025-12-01 19:44:00,Deposit,VIP,T05,General,0.92,4,20,4
C01272,2025-12-01 19:47:00,Utility Payment,Regular,T05,General,0.92,5,21,4
C01273,2025-12-01 19:56:00,Withdrawal,Regular,T03,General,0.9,4,8,3
C01274,2025-12-01 19:58:00,Withdrawal,Regular,T02,Accounts,0.85,4,0,3
C01275,2025-12-01 20:00:00,Deposit,Regular,T03,General,0.9,7,8,4
C01276,2025-12-01 20:03:00,Deposit,Senior,T03,General,0.9,3,12,3
C01277,2025-12-01 20:08:00,New Account,Regular,T03,General,0.9,33,10,3
C01278,2025-12-01 20:14:00,Deposit,Regular,T05,General,0.92,5,0,2
C01279,2025-12-01 20:15:00,Loan Inquiry,Regular,T04,Loans,0.8,21,0,3
C01280,2025-12-01 20:18:00,New Account,Regular,T01,General,0.95,31,0,3
C01281,2025-12-01 20:22:00,Deposit,Regular,T03,General,0.9,4,29,3
C01282,2025-12-01 20:26:00,Withdrawal,Regular,T01,General,0.95,4,23,3
C01283,2025-12-01 20:29:00,Utility Payment,Regular,T02,Accounts,0.85,7,0,3
C01284,2025-12-01 20:33:00,Withdrawal,Regular,T02,Accounts,0.85,6,3,4
C01285,2025-12-01 20:34:00,Withdrawal,Regular,T05,General,0.92,3,0,4
C01286,2025-12-01 20:38:00,Deposit,Regular,T04,Loans,0.8,6,0,3
C01287,2025-12-01 20:40:00,New Account,Regular,T05,General,0.92,26,0,4
C01288,2025-12-01 20:44:00,Deposit,Regular,T03,General,0.9,7,11,3
C01289,2025-12-01 20:47:00,Loan Inquiry,Regular,T01,General,0.95,21,6,3
C01290,2025-12-01 20:51:00,Withdrawal,Regular,T03,General,0.9,4,11,3
C01291,2025-12-01 20:53:00,Deposit,Regular,T01,General,0.95,4,21,3
C01292,2025-12-01 20:56:00,New Account,Regular,T03,General,0.9,31,10,3
C01293,2025-12-01 20:58:00,Deposit,Regular,T05,General,0.92,5,8,3
C01294,2025-12-01 21:02:00,Deposit,Regular,T01,General,0.95,3,16,3
C01295,2025-12-01 21:04:00,Deposit,Regular,T03,General,0.9,4,33,3
C01296,2025-12-01 21:05:00,Withdrawal,Regular,T03,General,0.9,4,36,3
C01297,2025-12-01 21:10:00,Utility Payment,Regular,T03,General,0.9,4,35,3
C01298,2025-12-01 21:11:00,Deposit,Regular,T05,General,0.92,5,0,2
C01299,2025-12-01 21:13:00,Withdrawal,Regular,T03,General,0.9,3,36,3
C01300,2025-12-01 21:19:00,Deposit,Regular,T05,General,0.92,4,0,2
C01301,2025-12-01 21:23:00,Deposit,Regular,T03,General,0.9,6,29,1
C01302,2025-12-01 21:24:00,Withdrawal,Regular,T01,General,0.95,4,0,1
C01303,2025-12-01 21:25:00,Deposit,Regular,T05,General,0.92,5,0,2
C01304,2025-12-01 21:25:00,Deposit,Regular,T02,Accounts,0.85,6,0,3
C01305,2025-12-01 21:28:00,New Account,Regular,T05,General,0.92,27,2,3
C01306,2025-12-01 21:29:00,New Account,Regular,T01,General,0.95,28,0,3
C01307,2025-12-01 21:32:00,Deposit,Regular,T05,General,0.92,5,25,3
C01308,2025-12-01 21:32:00,Withdrawal,Senior,T05,General,0.92,4,30,3
C01309,2025-12-01 21:36:00,Utility Payment,Regular,T03,General,0.9,4,22,3
C01310,2025-12-01 21:39:00,Withdrawal,Regular,T05,General,0.92,4,27,3
C01311,2025-12-01 21:41:00,Deposit,Regular,T01,General,0.95,5,16,3
C01312,2025-12-01 21:44:00,Deposit,Regular,T01,General,0.95,4,18,3
C01313,2025-12-01 21:47:00,Withdrawal,Regular,T05,General,0.92,3,23,3
C01314,2025-12-01 21:51:00,Deposit,Regular,T03,General,0.9,6,11,3
C01315,2025-12-01 21:54:00,Loan Inquiry,Regular,T04,Loans,0.8,20,0,3
C01316,2025-12-01 21:56:00,Deposit,Regular,T05,General,0.92,5,17,4
C01317,2025-12-01 21:58:00,Deposit,Regular,T03,General,0.9,6,10,4
C01318,2025-12-01 22:03:00,Withdrawal,Regular,T01,General,0.95,3,3,4
C01319,2025-12-01 22:08:00,Loan Inquiry,Regular,T03,General,0.9,24,6,4
C01320,2025-12-01 22:11:00,Utility Payment,Regular,T01,General,0.95,4,0,3
C01321,2025-12-01 22:16:00,Deposit,Regular,T01,General,0.95,6,0,2
C01322,2025-12-01 22:18:00,Loan Inquiry,Regular,T04,Loans,0.8,24,0,2
C01323,2025-12-01 22:21:00,Withdrawal,Regular,T03,General,0.9,2,17,3
C01324,2025-12-01 22:22:00,Loan Inquiry,Regular,T01,General,0.95,18,0,2
C01325,2025-12-01 22:27:00,Deposit,Senior,T01,General,0.95,5,13,3
C01326,2025-12-01 22:32:00,New Account,Regular,T02,Accounts,0.85,34,0,3
C01327,2025-12-01 22:36:00,Deposit,Regular,T05,General,0.92,7,0,4
C01328,2025-12-01 22:36:00,Deposit,Regular,T01,General,0.95,4,9,5
C01329,2025-12-01 22:41:00,Utility Payment,Regular,T03,General,0.9,8,0,4
C01330,2025-12-01 22:44:00,Utility Payment,Regular,T03,General,0.9,6,5,3
C01331,2025-12-01 22:45:00,Deposit,Regular,T03,General,0.9,4,10,3
C01332,2025-12-01 22:47:00,Utility Payment,Regular,T05,General,0.92,5,0,3
C01333,2025-12-01 22:53:00,Utility Payment,Regular,T05,General,0.92,8,0,2
C01334,2025-12-01 22:56:00,Withdrawal,Regular,T05,General,0.92,2,5,3
C01335,2025-12-01 22:59:00,Deposit,Regular,T05,General,0.92,4,4,2
C01336,2025-12-01 23:04:00,Deposit,Regular,T03,General,0.9,7,0,2
C01337,2025-12-01 23:09:00,Withdrawal,Regular,T05,General,0.92,2,0,1
C01338,2025-12-01 23:10:00,Deposit,Regular,T05,General,0.92,4,1,2
C01339,2025-12-01 23:13:00,Withdrawal,Regular,T05,General,0.92,5,2,1
C01340,2025-12-01 23:14:00,Withdrawal,Regular,T01,General,0.95,4,0,1
C01341,2025-12-01 23:15:00,Withdrawal,VIP,T04,Loans,0.8,5,0,2
C01342,2025-12-01 23:16:00,Deposit,Senior,T05,General,0.92,5,4,3
C01343,2025-12-01 23:17:00,Withdrawal,Senior,T01,General,0.95,4,1,3
C01344,2025-12-01 23:19:00,Withdrawal,Regular,T03,General,0.9,4,0,3
C01345,2025-12-01 23:21:00,New Account,Regular,T05,General,0.92,33,4,3
C01346,2025-12-01 23:27:00,Deposit,Regular,T03,General,0.9,4,0,1
C01347,2025-12-01 23:29:00,Deposit,Regular,T01,General,0.95,5,0,2
C01348,2025-12-01 23:34:00,Loan Inquiry,Regular,T04,Loans,0.8,18,0,1
C01349,2025-12-01 23:35:00,Deposit,Regular,T01,General,0.95,5,0,2
C01350,2025-12-01 23:37:00,Deposit,Regular,T03,General,0.9,6,0,3
C01351,2025-12-01 23:41:00,New Account,Regular,T05,General,0.92,36,17,3
C01352,2025-12-01 23:44:00,Deposit,Regular,T01,General,0.95,5,0,2
C01353,2025-12-01 23:46:00,Withdrawal,Regular,T03,General,0.9,3,0,3
C01354,2025-12-01 23:47:00,Withdrawal,Regular,T01,General,0.95,3,2,4
C01355,2025-12-01 23:49:00,Utility Payment,Regular,T05,General,0.92,7,45,3
C01356,2025-12-01 23:51:00,Deposit,Regular,T03,General,0.9,6,0,3
C01357,2025-12-01 23:57:00,Deposit,Regular,T05,General,0.92,5,44,1
C01358,2025-12-01 23:59:00,Deposit,Regular,T03,General,0.9,4,0,1
C01359,2025-12-02 00:02:00,Withdrawal,Regular,T01,General,0.95,5,0,2
C01360,2025-12-02 00:06:00,Deposit,Regular,T03,General,0.9,4,0,2
C01361,2025-12-02 00:10:00,Utility Payment,Regular,T03,General,0.9,7,0,1
C01362,2025-12-02 00:10:00,Withdrawal,Regular,T01,General,0.95,3,0,2
C01363,2025-12-02 00:15:00,Withdrawal,Regular,T01,General,0.95,5,0,2
C01364,2025-12-02 00:16:00,Deposit,Regular,T03,General,0.9,3,1,3
C01365,2025-12-02 00:17:00,Utility Payment,Regular,T01,General,0.95,5,3,3
C01366,2025-12-02 00:18:00,Withdrawal,Regular,T02,Accounts,0.85,4,0,3
C01367,2025-12-02 00:19:00,Withdrawal,Senior,T05,General,0.92,4,27,4
C01368,2025-12-02 00:24:00,Deposit,Regular,T05,General,0.92,4,26,2
C01369,2025-12-02 00:27:00,Deposit,Regular,T05,General,0.92,3,27,1
C01370,2025-12-02 00:33:00,Withdrawal,Regular,T01,General,0.95,4,0,1
C01371,2025-12-02 00:34:00,Utility Payment,Senior,T01,General,0.95,8,3,2
C01372,2025-12-02 00:36:00,Loan Inquiry,Senior,T04,Loans,0.8,28,0,2
C01373,2025-12-02 00:37:00,Deposit,Regular,T01,General,0.95,5,8,3
C01374,2025-12-02 00:41:00,Deposit,Regular,T02,Accounts,0.85,5,0,3
C01375,2025-12-02 00:43:00,Loan Inquiry,Regular,T03,General,0.9,27,0,4
C01376,2025-12-02 00:46:00,Deposit,Regular,T01,General,0.95,5,4,4
